Date,Origin,Destination,Round Trip,Price 
2022-11-11,San Francisco Airport (SFO),LaGuardia Airport (LGA),No,418
2022-11-11,San Francisco Airport (SFO),Los Angeles Airport (LAX),No,134
2022-11-11,San Francisco Airport (SFO),Vancouver Airport (YVR),No,289
2022-11-11,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),No,110
2022-11-11,LaGuardia Airport (LGA),San Francisco Airport (SFO),No,356
2022-11-11,LaGuardia Airport (LGA),Los Angeles Airport (LAX),No,291
2022-11-11,LaGuardia Airport (LGA),Vancouver Airport (YVR),No,531
2022-11-11,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),No,287
2022-11-11,Los Angeles Airport (LAX),San Francisco Airport (SFO),No,150
2022-11-11,Los Angeles Airport (LAX),LaGuardia Airport (LGA),No,595
2022-11-11,Los Angeles Airport (LAX),Vancouver Airport (YVR),No,298
2022-11-11,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),No,308
2022-11-11,Vancouver Airport (YVR),San Francisco Airport (SFO),No,195
2022-11-11,Vancouver Airport (YVR),LaGuardia Airport (LGA),No,593
2022-11-11,Vancouver Airport (YVR),Los Angeles Airport (LAX),No,219
2022-11-12,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),No,337
2022-11-12,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),No,179
2022-11-12,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),No,557
2022-11-12,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),No,454
2022-11-12,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),No,547
2022-11-12,San Francisco Airport (SFO),LaGuardia Airport (LGA),No,269
2022-11-12,San Francisco Airport (SFO),Los Angeles Airport (LAX),No,192
2022-11-12,San Francisco Airport (SFO),Vancouver Airport (YVR),No,117
2022-11-12,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),No,160
2022-11-12,LaGuardia Airport (LGA),San Francisco Airport (SFO),No,501
2022-11-12,LaGuardia Airport (LGA),Los Angeles Airport (LAX),No,513
2022-11-12,LaGuardia Airport (LGA),Vancouver Airport (YVR),No,469
2022-11-12,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),No,343
2022-11-12,Los Angeles Airport (LAX),San Francisco Airport (SFO),No,140
2022-11-12,Los Angeles Airport (LAX),LaGuardia Airport (LGA),No,562
2022-11-12,Los Angeles Airport (LAX),Vancouver Airport (YVR),No,237
2022-11-12,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),No,535
2022-11-12,Vancouver Airport (YVR),San Francisco Airport (SFO),No,212
2022-11-12,Vancouver Airport (YVR),LaGuardia Airport (LGA),No,422
2022-11-12,Vancouver Airport (YVR),Los Angeles Airport (LAX),No,223
2022-11-13,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),No,543
2022-11-13,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),No,144
2022-11-13,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),No,455
2022-11-13,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),No,495
2022-11-13,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),No,510
2022-11-13,San Francisco Airport (SFO),LaGuardia Airport (LGA),No,564
2022-11-13,San Francisco Airport (SFO),Los Angeles Airport (LAX),No,129
2022-11-13,San Francisco Airport (SFO),Vancouver Airport (YVR),No,160
2022-11-13,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),No,170
2022-11-13,LaGuardia Airport (LGA),San Francisco Airport (SFO),No,591
2022-11-13,LaGuardia Airport (LGA),Los Angeles Airport (LAX),No,598
2022-11-13,LaGuardia Airport (LGA),Vancouver Airport (YVR),No,540
2022-11-13,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),No,416
2022-11-13,Los Angeles Airport (LAX),San Francisco Airport (SFO),No,211
2022-11-13,Los Angeles Airport (LAX),LaGuardia Airport (LGA),No,551
2022-11-13,Los Angeles Airport (LAX),Vancouver Airport (YVR),No,116
2022-11-13,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),No,462
2022-11-13,Vancouver Airport (YVR),San Francisco Airport (SFO),No,233
2022-11-13,Vancouver Airport (YVR),LaGuardia Airport (LGA),No,515
2022-11-13,Vancouver Airport (YVR),Los Angeles Airport (LAX),No,285
2022-11-14,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),No,446
2022-11-14,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),No,229
2022-11-14,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),No,439
2022-11-14,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),No,301
2022-11-14,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),No,491
2022-11-14,San Francisco Airport (SFO),LaGuardia Airport (LGA),No,342
2022-11-14,San Francisco Airport (SFO),Los Angeles Airport (LAX),No,213
2022-11-14,San Francisco Airport (SFO),Vancouver Airport (YVR),No,144
2022-11-14,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),No,216
2022-11-14,LaGuardia Airport (LGA),San Francisco Airport (SFO),No,442
2022-11-14,LaGuardia Airport (LGA),Los Angeles Airport (LAX),No,409
2022-11-14,LaGuardia Airport (LGA),Vancouver Airport (YVR),No,581
2022-11-14,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),No,372
2022-11-14,Los Angeles Airport (LAX),San Francisco Airport (SFO),No,290
2022-11-14,Los Angeles Airport (LAX),LaGuardia Airport (LGA),No,586
2022-11-14,Los Angeles Airport (LAX),Vancouver Airport (YVR),No,147
2022-11-14,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),No,428
2022-11-14,Vancouver Airport (YVR),San Francisco Airport (SFO),No,299
2022-11-14,Vancouver Airport (YVR),LaGuardia Airport (LGA),No,429
2022-11-14,Vancouver Airport (YVR),Los Angeles Airport (LAX),No,278
2022-11-15,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),No,310
2022-11-15,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),No,152
2022-11-15,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),No,356
2022-11-15,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),No,310
2022-11-15,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),No,511
2022-11-15,San Francisco Airport (SFO),LaGuardia Airport (LGA),No,268
2022-11-15,San Francisco Airport (SFO),Los Angeles Airport (LAX),No,103
2022-11-15,San Francisco Airport (SFO),Vancouver Airport (YVR),No,164
2022-11-15,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),No,132
2022-11-15,LaGuardia Airport (LGA),San Francisco Airport (SFO),No,588
2022-11-15,LaGuardia Airport (LGA),Los Angeles Airport (LAX),No,300
2022-11-15,LaGuardia Airport (LGA),Vancouver Airport (YVR),No,499
2022-11-15,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),No,319
2022-11-15,Los Angeles Airport (LAX),San Francisco Airport (SFO),No,124
2022-11-15,Los Angeles Airport (LAX),LaGuardia Airport (LGA),No,401
2022-11-15,Los Angeles Airport (LAX),Vancouver Airport (YVR),No,204
2022-11-15,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),No,329
2022-11-15,Vancouver Airport (YVR),San Francisco Airport (SFO),No,247
2022-11-15,Vancouver Airport (YVR),LaGuardia Airport (LGA),No,377
2022-11-15,Vancouver Airport (YVR),Los Angeles Airport (LAX),No,115
2022-11-16,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),No,798
2022-11-16,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),No,143
2022-11-16,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),No,462
2022-11-16,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),No,454
2022-11-16,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),No,364
2022-11-16,San Francisco Airport (SFO),LaGuardia Airport (LGA),No,310
2022-11-16,San Francisco Airport (SFO),Los Angeles Airport (LAX),No,294
2022-11-16,San Francisco Airport (SFO),Vancouver Airport (YVR),No,129
2022-11-16,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),No,268
2022-11-16,LaGuardia Airport (LGA),San Francisco Airport (SFO),No,285
2022-11-16,LaGuardia Airport (LGA),Los Angeles Airport (LAX),No,495
2022-11-16,LaGuardia Airport (LGA),Vancouver Airport (YVR),No,313
2022-11-16,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),No,467
2022-11-16,Los Angeles Airport (LAX),San Francisco Airport (SFO),No,261
2022-11-16,Los Angeles Airport (LAX),LaGuardia Airport (LGA),No,363
2022-11-16,Los Angeles Airport (LAX),Vancouver Airport (YVR),No,173
2022-11-16,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),No,537
2022-11-16,Vancouver Airport (YVR),San Francisco Airport (SFO),No,130
2022-11-16,Vancouver Airport (YVR),LaGuardia Airport (LGA),No,565
2022-11-16,Vancouver Airport (YVR),Los Angeles Airport (LAX),No,213
2022-11-17,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),No,515
2022-11-17,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),No,103
2022-11-17,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),No,591
2022-11-17,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),No,411
2022-11-17,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),No,667
2022-11-17,San Francisco Airport (SFO),LaGuardia Airport (LGA),No,572
2022-11-17,San Francisco Airport (SFO),Los Angeles Airport (LAX),No,164
2022-11-17,San Francisco Airport (SFO),Vancouver Airport (YVR),No,164
2022-11-17,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),No,170
2022-11-17,LaGuardia Airport (LGA),San Francisco Airport (SFO),No,295
2022-11-17,LaGuardia Airport (LGA),Los Angeles Airport (LAX),No,535
2022-11-17,LaGuardia Airport (LGA),Vancouver Airport (YVR),No,447
2022-11-17,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),No,554
2022-11-17,Los Angeles Airport (LAX),San Francisco Airport (SFO),No,261
2022-11-17,Los Angeles Airport (LAX),LaGuardia Airport (LGA),No,466
2022-11-17,Los Angeles Airport (LAX),Vancouver Airport (YVR),No,299
2022-11-17,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),No,369
2022-11-17,Vancouver Airport (YVR),San Francisco Airport (SFO),No,103
2022-11-17,Vancouver Airport (YVR),LaGuardia Airport (LGA),No,546
2022-11-17,Vancouver Airport (YVR),Los Angeles Airport (LAX),No,261
2022-11-18,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),No,356
2022-11-18,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),No,165
2022-11-18,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),No,294
2022-11-18,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),No,410
2022-11-18,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),No,489
2022-11-18,San Francisco Airport (SFO),LaGuardia Airport (LGA),No,253
2022-11-18,San Francisco Airport (SFO),Los Angeles Airport (LAX),No,214
2022-11-18,San Francisco Airport (SFO),Vancouver Airport (YVR),No,199
2022-11-18,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),No,294
2022-11-18,LaGuardia Airport (LGA),San Francisco Airport (SFO),No,553
2022-11-18,LaGuardia Airport (LGA),Los Angeles Airport (LAX),No,577
2022-11-18,LaGuardia Airport (LGA),Vancouver Airport (YVR),No,335
2022-11-18,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),No,595
2022-11-18,Los Angeles Airport (LAX),San Francisco Airport (SFO),No,299
2022-11-18,Los Angeles Airport (LAX),LaGuardia Airport (LGA),No,389
2022-11-18,Los Angeles Airport (LAX),Vancouver Airport (YVR),No,200
2022-11-18,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),No,557
2022-11-18,Vancouver Airport (YVR),San Francisco Airport (SFO),No,284
2022-11-18,Vancouver Airport (YVR),LaGuardia Airport (LGA),No,430
2022-11-18,Vancouver Airport (YVR),Los Angeles Airport (LAX),No,229
2022-11-19,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),No,372
2022-11-19,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),No,278
2022-11-19,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),No,315
2022-11-19,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),No,511
2022-11-19,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),No,459
2022-11-19,San Francisco Airport (SFO),LaGuardia Airport (LGA),No,316
2022-11-19,San Francisco Airport (SFO),Los Angeles Airport (LAX),No,243
2022-11-19,San Francisco Airport (SFO),Vancouver Airport (YVR),No,194
2022-11-19,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),No,209
2022-11-19,LaGuardia Airport (LGA),San Francisco Airport (SFO),No,592
2022-11-19,LaGuardia Airport (LGA),Los Angeles Airport (LAX),No,334
2022-11-19,LaGuardia Airport (LGA),Vancouver Airport (YVR),No,341
2022-11-19,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),No,372
2022-11-19,Los Angeles Airport (LAX),San Francisco Airport (SFO),No,110
2022-11-19,Los Angeles Airport (LAX),LaGuardia Airport (LGA),No,344
2022-11-19,Los Angeles Airport (LAX),Vancouver Airport (YVR),No,249
2022-11-19,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),No,477
2022-11-19,Vancouver Airport (YVR),San Francisco Airport (SFO),No,252
2022-11-19,Vancouver Airport (YVR),LaGuardia Airport (LGA),No,525
2022-11-19,Vancouver Airport (YVR),Los Angeles Airport (LAX),No,109
2022-11-20,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),No,508
2022-11-20,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),No,155
2022-11-20,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),No,500
2022-11-20,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),No,540
2022-11-20,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),No,378
2022-11-20,San Francisco Airport (SFO),LaGuardia Airport (LGA),No,340
2022-11-20,San Francisco Airport (SFO),Los Angeles Airport (LAX),No,251
2022-11-20,San Francisco Airport (SFO),Vancouver Airport (YVR),No,243
2022-11-20,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),No,195
2022-11-20,LaGuardia Airport (LGA),San Francisco Airport (SFO),No,598
2022-11-20,LaGuardia Airport (LGA),Los Angeles Airport (LAX),No,424
2022-11-20,LaGuardia Airport (LGA),Vancouver Airport (YVR),No,554
2022-11-20,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),No,304
2022-11-20,Los Angeles Airport (LAX),San Francisco Airport (SFO),No,100
2022-11-20,Los Angeles Airport (LAX),LaGuardia Airport (LGA),No,487
2022-11-20,Los Angeles Airport (LAX),Vancouver Airport (YVR),No,170
2022-11-20,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),No,533
2022-11-20,Vancouver Airport (YVR),San Francisco Airport (SFO),No,156
2022-11-20,Vancouver Airport (YVR),LaGuardia Airport (LGA),No,555
2022-11-20,Vancouver Airport (YVR),Los Angeles Airport (LAX),No,137
2022-11-21,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),No,762
2022-11-21,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),No,121
2022-11-21,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),No,521
2022-11-21,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),No,467
2022-11-21,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),No,330
2022-11-21,San Francisco Airport (SFO),LaGuardia Airport (LGA),No,566
2022-11-21,San Francisco Airport (SFO),Los Angeles Airport (LAX),No,180
2022-11-21,San Francisco Airport (SFO),Vancouver Airport (YVR),No,219
2022-11-21,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),No,280
2022-11-21,LaGuardia Airport (LGA),San Francisco Airport (SFO),No,295
2022-11-21,LaGuardia Airport (LGA),Los Angeles Airport (LAX),No,289
2022-11-21,LaGuardia Airport (LGA),Vancouver Airport (YVR),No,325
2022-11-21,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),No,556
2022-11-21,Los Angeles Airport (LAX),San Francisco Airport (SFO),No,108
2022-11-21,Los Angeles Airport (LAX),LaGuardia Airport (LGA),No,323
2022-11-21,Los Angeles Airport (LAX),Vancouver Airport (YVR),No,248
2022-11-21,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),No,430
2022-11-21,Vancouver Airport (YVR),San Francisco Airport (SFO),No,234
2022-11-21,Vancouver Airport (YVR),LaGuardia Airport (LGA),No,577
2022-11-21,Vancouver Airport (YVR),Los Angeles Airport (LAX),No,292
2022-11-22,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),No,354
2022-11-22,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),No,114
2022-11-22,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),No,323
2022-11-22,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),No,531
2022-11-22,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),No,366
2022-11-22,San Francisco Airport (SFO),LaGuardia Airport (LGA),No,566
2022-11-22,San Francisco Airport (SFO),Los Angeles Airport (LAX),No,178
2022-11-22,San Francisco Airport (SFO),Vancouver Airport (YVR),No,121
2022-11-22,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),No,108
2022-11-22,LaGuardia Airport (LGA),San Francisco Airport (SFO),No,489
2022-11-22,LaGuardia Airport (LGA),Los Angeles Airport (LAX),No,326
2022-11-22,LaGuardia Airport (LGA),Vancouver Airport (YVR),No,426
2022-11-22,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),No,396
2022-11-22,Los Angeles Airport (LAX),San Francisco Airport (SFO),No,194
2022-11-22,Los Angeles Airport (LAX),LaGuardia Airport (LGA),No,356
2022-11-22,Los Angeles Airport (LAX),Vancouver Airport (YVR),No,125
2022-11-22,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),No,356
2022-11-22,Vancouver Airport (YVR),San Francisco Airport (SFO),No,293
2022-11-22,Vancouver Airport (YVR),LaGuardia Airport (LGA),No,319
2022-11-22,Vancouver Airport (YVR),Los Angeles Airport (LAX),No,168
2022-11-23,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),No,645
2022-11-23,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),No,183
2022-11-23,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),No,272
2022-11-23,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),No,559
2022-11-23,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),No,487
2022-11-23,San Francisco Airport (SFO),LaGuardia Airport (LGA),No,319
2022-11-23,San Francisco Airport (SFO),Los Angeles Airport (LAX),No,202
2022-11-23,San Francisco Airport (SFO),Vancouver Airport (YVR),No,185
2022-11-23,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),No,218
2022-11-23,LaGuardia Airport (LGA),San Francisco Airport (SFO),No,301
2022-11-23,LaGuardia Airport (LGA),Los Angeles Airport (LAX),No,599
2022-11-23,LaGuardia Airport (LGA),Vancouver Airport (YVR),No,538
2022-11-23,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),No,251
2022-11-23,Los Angeles Airport (LAX),San Francisco Airport (SFO),No,202
2022-11-23,Los Angeles Airport (LAX),LaGuardia Airport (LGA),No,574
2022-11-23,Los Angeles Airport (LAX),Vancouver Airport (YVR),No,170
2022-11-23,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),No,498
2022-11-23,Vancouver Airport (YVR),San Francisco Airport (SFO),No,211
2022-11-23,Vancouver Airport (YVR),LaGuardia Airport (LGA),No,598
2022-11-23,Vancouver Airport (YVR),Los Angeles Airport (LAX),No,213
2022-11-24,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),No,410
2022-11-24,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),No,223
2022-11-24,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),No,251
2022-11-24,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),No,507
2022-11-24,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),No,683
2022-11-24,San Francisco Airport (SFO),LaGuardia Airport (LGA),No,528
2022-11-24,San Francisco Airport (SFO),Los Angeles Airport (LAX),No,273
2022-11-24,San Francisco Airport (SFO),Vancouver Airport (YVR),No,111
2022-11-24,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),No,124
2022-11-24,LaGuardia Airport (LGA),San Francisco Airport (SFO),No,337
2022-11-24,LaGuardia Airport (LGA),Los Angeles Airport (LAX),No,570
2022-11-24,LaGuardia Airport (LGA),Vancouver Airport (YVR),No,347
2022-11-24,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),No,369
2022-11-24,Los Angeles Airport (LAX),San Francisco Airport (SFO),No,174
2022-11-24,Los Angeles Airport (LAX),LaGuardia Airport (LGA),No,252
2022-11-24,Los Angeles Airport (LAX),Vancouver Airport (YVR),No,270
2022-11-24,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),No,585
2022-11-24,Vancouver Airport (YVR),San Francisco Airport (SFO),No,134
